day;sun;wind;rain;temp
2016-04-30;0.5904761904761905;3.899999999999999;0.0;18.535714285714285
2016-05-01;0.2245238095238094;2.785714285714286;0.32380952380952366;17.38571428571429
2016-05-02;1.343095238095238;2.8285714285714287;0.0;18.949999999999996
2016-05-03;1.5501190476190476;2.3642857142857143;0.039642857142857105;19.40714285714285
2016-05-04;0.6323809523809523;2.5357142857142856;0.039642857142857105;17.77142857142857
2016-05-05;0.039642857142857105;3.035714285714286;0.0;19.921428571428574
2016-05-06;0.25;2.5625000000000004;0.1392857142857142;18.914285714285715
2016-05-07;1.190238095238095;1.9928571428571429;0.0;17.92142857142857
2016-05-08;0.0;1.2714285714285716;0.0;16.307142857142857
2016-05-09;1.516904761904762;2.0714285714285716;0.0;17.492857142857144
2016-05-10;0.7116666666666664;2.466666666666667;0.0;17.3
2016-05-11;0.0;4.964285714285714;0.3166666666666666;20.07142857142857
2016-05-12;0.0952380952380951;4.26;0.0;18.72142857142857
2016-05-13;0.8058333333333333;6.021428571428572;0.039642857142857105;18.871428571428577
2016-05-14;1.031547619047619;5.040000000000001;0.0;19.114285714285717
2016-05-15;0.8471428571428572;3.121428571428571;0.12;18.071428571428573
2016-05-16;0.7075;4.65;0.0539285714285714;17.900000000000002
2016-05-17;0.7989285714285712;12.6;0.04;16.807142857142857
2016-05-18;0.5166666666666666;6.264285714285713;0.7476190476190475;15.878571428571428
2016-05-19;0.7845238095238094;7.65;0.1748809523809523;16.92142857142857
2016-05-20;1.0272619047619047;5.5928571428571425;0.0;17.95
2016-05-21;0.4909523809523809;4.299999999999999;1.4180952380952383;14.157142857142858
2016-05-22;1.0065476190476188;8.064285714285713;0.3833333333333333;15.27857142857143
2016-05-23;0.1285714285714284;5.58;1.5673809523809523;11.864285714285716
2016-05-24;0.4392857142857143;7.62;0.3666666666666665;16.07142857142857
2016-05-25;0.4989285714285713;4.385714285714286;0.6388095238095238;15.099999999999998
2016-05-26;0.9788095238095236;6.128571428571428;0.1214285714285714;15.207142857142856
2016-05-27;0.2633333333333333;2.835714285714286;0.1585714285714285;15.714285714285712
2016-05-28;0.7214285714285714;6.942857142857143;7.254642857142858;18.314285714285717
2016-05-29;0.0523809523809523;5.959999999999999;1.1976190476190478;16.96
2016-05-30;0.9519047619047618;7.9;0.1603571428571428;15.114285714285712
2016-05-31;0.48714285714285716;7.550000000000003;0.6571428571428573;13.271428571428572
2016-06-01;0.6979761904761905;1.875;0.0;11.092857142857143
2016-06-02;1.4439285714285717;2.8600000000000003;0.0;10.73571428571429
2016-06-03;1.4835714285714285;1.7785714285714287;0.0;10.385714285714286
2016-06-04;1.3661904761904762;1.1428571428571428;0.0;10.228571428571428
2016-06-05;1.4359523809523809;1.4714285714285713;0.0;10.714285714285714
2016-06-06;0.7569047619047619;2.028571428571429;0.0;11.099999999999998
2016-06-07;0.6713095238095237;5.271428571428571;0.0;15.514285714285714
2016-06-08;0.28642857142857137;6.642857142857143;0.0;15.635714285714286
2016-06-09;0.0;7.52;0.4285714285714285;17.378571428571426
2016-06-10;0.0142857142857142;4.2;0.1389285714285714;17.75
2016-06-11;0.94;3.0333333333333337;0.0;15.735714285714284
2016-06-12;0.0071428571428571;3.7357142857142858;0.0071428571428571;15.221428571428572
2016-06-13;1.301904761904762;4.88;0.02;12.75
2016-06-14;0.5411904761904761;2.408333333333333;0.0857142857142857;12.292857142857144
2016-06-15;0.7832142857142856;4.714285714285715;0.1532142857142857;14.242857142857142
2016-06-16;0.6679761904761903;2.621428571428571;0.0;13.242857142857146
2016-06-17;0.8227380952380949;2.7791666666666663;0.0;12.407142857142858
2016-06-18;0.300595238095238;3.5571428571428565;0.0;12.214285714285714
2016-06-19;0.2714285714285713;5.32;0.0;14.764285714285714
2016-06-20;1.0638095238095238;1.7833333333333332;0.0;13.235714285714286
2016-06-21;0.0;4.735714285714286;0.06;15.87142857142857
2016-06-22;0.0;7.040000000000001;1.277857142857143;16.592857142857145
2016-06-23;0.1357142857142856;5.85;0.7442857142857142;16.48
2016-06-24;0.9116666666666666;7.56;0.0;15.121428571428568
2016-06-25;0.0952380952380951;3.54;1.9192857142857143;13.6
2016-06-26;0.2119047619047618;4.371428571428572;0.8814285714285713;13.88
2016-06-27;0.1666666666666665;8.95;2.0632142857142854;14.492857142857142
2016-06-28;0.9035714285714285;3.9;0.0682142857142857;14.65
2016-06-29;0.2595238095238094;2.900000000000001;4.732499999999999;12.75
2016-06-30;0.0785714285714284;2.278571428571429;0.2697619047619047;12.778571428571428
2016-07-01;1.4042857142857144;2.3857142857142857;0.0;9.835714285714287
2016-07-02;1.4042857142857144;2.0791666666666666;0.0;8.62142857142857
2016-07-03;1.2614285714285713;1.4708333333333332;0.0;8.549999999999999
2016-07-04;1.4042857142857144;1.5071428571428571;0.0;11.028571428571428
2016-07-05;0.8004761904761903;1.7583333333333333;0.039642857142857105;11.957142857142856
2016-07-06;0.0785714285714285;1.335714285714286;0.0;9.75
2016-07-07;0.0;4.721428571428572;0.43333333333333335;13.521428571428572
2016-07-08;0.3189285714285714;2.5;0.4957142857142857;14.795833333333334
2016-07-09;0.0142857142857142;4.329166666666667;0.0;12.035714285714288
